http://www.bigkinds.or.kr/news/newsDetailView.do newsId=01100201.20200801120633001,20200801,국민일보,천금주,"[속보] 트럼프, 이르면1일부터 미국서 틱톡 사용금지 조치",국제>미국_북미,국제>중국,국제>일본,,,,트럼프 틱톡 전용기 도널드 트럼프,미국 중국 남중국해 플로리다,AP통신 중국 영사관 의회 공산당,"트럼프,1일,미국,조치,틱톡,사용,도널드,트럼프,미국,대통령,현지시각,미국,애플리케이션,중국,소셜미디어,틱톡,사용,AP통신,트럼프,대통령,이날,플로리다,방문,전용기,에어포스원,틱톡,미국,사용,비상경제권,행정명령,동원,이날,보도,미국,의회,중국,기업,중국,공산당,연계,의심,사용,개인정보,기밀,유출,제기,틱톡,트럼프,대통령,조치,감염증,신종,코로나바이러스,코로나19,책임론,중국,홍콩,국가,보안법,시행,논란,남중국해,영유,중국,산업통상관행,영사관,폐쇄,미중갈등,고조,상황","중국,미국,틱톡,남중국해,코로나바이러스,소셜미디어,도널드,미중,미중갈등,영사관,행정명령,전용기,책임론,코로나19,홍콩,보안법,플로리다,감염증,산업통상관행,비상경제권,개인정보,공산당,현지시각,에어포스원,ap,ap통신,사용,대통령",도널드 트럼프 미국 대통령이 현지시각으로 31일 미국에서 중국 소셜미디어 애플리케이션(앱) ..‘틱톡’ 사용을 이르면 8월 1일부터 금지하겠다고 밝혔다... .. .. .. ..AP통신은 트럼프 대통령이 이날 플로리다를 방문하고 돌아오는 전용기 에어포스원에서 ..“틱톡에 관한 한 우리는 미국에서 사용을 막을 것”이라며 비상경제권법이나 행정명령을 동원하겠..,http://news.kmib.co.kr/article/view.asp arcid=0014866473&code=61131511&cp=kd
http://www.bigkinds.or.kr/news/newsDetailView.do newsId=01601001.20200801120303002,20200801,전북도민일보,권순재 기자,"전주시설공단, 2021년도 시민참여예산 제안사업 공모",지역>경기,지역>충남,지역>전북,,,,백순기,전주 전주시 전주시설공단,전주시설공단,"전주시설공단,시민,참여,예산,제안,사업,공모,전주시설공단,내년도,예산,반영,공모,시민,참여,예산,제안,사업,26일,접수,시민,참여,예산,제안,사업,예산,편성,공단,시설,각종,공단,발전,의견,수렴,예산,운용,공정성,투명성,추진,공모,분야,환경,공단,시설,서비스,개선,체육시설,공원,공단,시설,특성,아이디어,사업,예산,시민편익,도모,이용,불편,사업,시설,이용,해소,사업,제안,행사,사업,1년,지속,계속사업,특정,단체,지원,전제,사업,판매,특정,제품,목적,사업,공모,대상,제외,사업비,규모,5000만,5000만,전주시,사업,추진,건의,예정,전주시,주소,전주,근무,시민,공모,참여,공단,홈페이지,신청서,우편,제출,공단,본부,경영지원부,이용시설,방문,제출,백순기,이사장,코로나19,만큼,시민,건강,증진,코로나,극복,최선,시민들,제안,예산,반영,예정,만큼,관심,참여,당부","5000만,만큼,전주,전주시,전주시설공단,코로나19,이사장,코로나,지원부,투명성,사업비,경영지원부,공정성,신청서,백순기,이용시설,체육시설,시민들,홈페이지,계속사업",　전주시설공단이 내년도 예산에 반영할 시민참여예산 제안사업 공모를 오는 26일까지 접수한다... .. .. ..　시민참여예산 제안사업은 예산 편성 과정에서 공단 시설에 대한 각종 개선방안과 공단 발전을 위한 다양한 의견을 수렴함으로써 예산 운용의 공정성과 투명성을 높이기 위해 추진된다... .. .. ..　공모 분야는 ..‘공단 시설 환경 및 서비스 개..,http://www.domin.co.kr/news/articleView.html idxno=1303961
http://www.bigkinds.or.kr/news/newsDetailView.do newsId=01500701.20200801115453001,20200801,부산일보,이정숙,인도서 코로나로 술 못구하자 소독제 마시고 10명 사망,국제>중남미,국제>유럽_EU,국제>아시아,,,,,동북부 부산닷컴 인도 청량 아삼주 밀주 서벵골주,경찰서장 아삼주 힌두스탄타임스 안드라프라데시주,"인도서,코로나,소독제,사망,사진,인도,아삼주,밀주,치료,환자들,AP연합뉴스,인도,감염증,신종,코로나바이러스,코로나19,사태,주류,판매점,알코올,성분,함유,소독제,최소,사고,발생,힌두스탄타임스,인도,안드라프라데시주,쿠리체두,마을,남성,대용,소독제,탄산음료,복통,호소,병원,이송,최소,차례,사망,선고,현지,경찰,사망자,25세,65세,현지,경찰,서장,사망자들,빈민,노동자들,사람,나머지,목숨,코로나19,봉쇄,주류,판매점,알코올,함유,소독제,청량음료,추정,인도,사망자,복용,소독제,사진,캡처,뉴인디언익스프레스,홈페이지,인도,정식,허가,여력,빈곤층,독성,물질,함유,밀주,가짜,사망,발생,서벵골주,172명,가짜,목숨,2월,동북부,아삼주,고라가트,지역,주민,밀주,사망,피해자,밀주,구토,가슴,통증,호흡,곤란,주급,농장,인근,밀주,이정숙,부산닷컴,일부연합뉴스","소독제,사망자,아삼주,코로나19,부산닷컴,서벵골주,코로나바이러스,이정숙,뉴인디언익스프레스,홈페이지,힌두스탄타임스,사망자들,일부연합뉴스,빈곤층,노동자,환자들,노동자들,쿠리체두,코로나,65세,판매점,25세,탄산음료,감염증,고라가트,안드라프라데시주,청량음료",사진은 2019년 2월 인도 아삼주서 밀주 마시고 치료받는 환자들... AP연합뉴스 .. .. .. .. .. .. .. .. 인도에서 신종 코로나바이러스 감염증(코로나19) 사태로 주류 판매점이 문을 닫자 알코올 성분이 함유된 손 소독제를 마셔 최소 10여 숨지는 사고가 발생했다... .. .. .. .. 1일 힌두스탄타임스 등에 따르면 인도 안드라프..,http://www.busan.com/view/busan/view.php code=2020080111344223971
http://www.bigkinds.or.kr/news/newsDetailView.do newsId=01100901.20200801233829001,20200801,중앙일보,피주영(akapj@joongang.co.kr),"K리그 첫 유관중 경기, 장맛비에도 팬들에 큰 호응",스포츠>축구,스포츠>농구_배구,스포츠>월드컵,,,,임중용 최용수,3경기 울산 3경기 무패 전북 경기 포항 인천 광주 전주월드컵경기장,울산 FC서울 서울 전북 경기 성남FC-FC서울전 인천축구전용경기장 탄천종합운동장 성남 광주FC 한국프로축구연맹 포항 인천,"K리그,유관중,경기,장맛비,팬들,호응,인천,좌석,점유,경기,광주,패배,시즌,유관중,경기,경기장,프로,축구,장마,팬들,호응,한국프로축구연맹,1일,K리그,1부,3경기,K리그,2부,3경기,7242명,관중,70%,68.9%,좌석,점유,이날,경기,경기장,예매,좌석,1만,감염증,신종,코로나바이러스,코로나19,예방,경기장,인원,수용,10%,관중,허용,장마,관중,성남FC,FC서울전,14라운드,시즌,정규,리그,라운드,탄천종합운동장,이날,1100여장,입장권,실제,관중,986명,점유율,경기장,리그,12위,인천,유나이티드,홈구장,인천축구전용경기장,1929석,1865명,96.6%,좌석,점유,팬들,응원,인천,대행,임중용,감독,지휘,광주FC,역전패,인천,승점,FC,서울,승점,격차,8점,강등,경쟁,서울,사퇴,최용수,감독,경기,성남,서울,3연패,탈출,성남,무패,1승,상승세,전북,전주월드컵경기장,10명,포항,포항,팔라시오스,퇴장,전북,승점,현대,선두,울산,승점,추격,울산,경기","경기장,인천,3경기,서울,성남,전북,울산,팬들,fc,광주,포항,코로나바이러스,14라운드,k리그,최용수,임중용,점유율,유관중,상승세,8점,입장권,팔라시오스,1승,홈구장,코로나19,감염증,전주월드컵경기장,한국프로축구연맹","시즌 첫 유관중 경기를 연 프로축구 K리그 경기장은 장마 속에도 팬들의 큰 호응을 얻었다... .. .. .. .. 한국프로축구연맹에 따르면 1일 열린 K리그1(1부) 3경기, K리그2(2부) 3경기에 총 7242명의 관중이 찾았다... 약 70%(68.9%)의 좌석 점유율이다... 이날 경기가 열린 경기장의 예매 좌석 수는 총 1만502석이다... 신..",https://news.joins.com/article/olink/23433497
http://www.bigkinds.or.kr/news/newsDetailView.do newsId=02100801.20200801133609001,20200801,아시아경제,박종일,노원구청 난장판...임신 여직원들 극도 스트레스 호소 속 공권력 회복 목소리 커져,사회>노동_복지,,,범죄>범죄일반>폭행,사회>사회갈등>시위,,,서울 노원구 노원구(구청장 노원구서비스공단,노원구청 노원구 서울북부지방법원 노원구서비스공단 드나드,"노원구청,난장,임신,여직원들,스트레스,호소,공권력,회복,목소리,노원구청,난장판,공공시설,무법천지,공권력,회복,목소리들,노원구,구청장,오승록,7월,집회,시위,처분,신청,7월,폭력행위,처벌,혐의,법률,위반,서울북부지방법원,접수,노조,서울,노원구,서비스,공단,정년,보장,무기,계약,일반직,전환,청소,미화,기관,경비,업무,직원,연장,정년,요구,총파업,돌입,노조,6월,로비,청사,기습,점거,6월,점거,로비,구청,도로,구청,집회,7월,청사,로비,불법,점거,6월,구청장실,복도,청사,매트리스,노원구,청사,청사,건물,노조,설치,스피커,민중가요,로비,청사,조끼,노조원,큰소리,구호,청사,구민들,불편,길목,노조원들,노조,밤샘,농성,시작,7월,구청,로비,술판,구청,직원,하루,관공서,불법,점거,야근,직원,구청,로비,술판,납득,농성,구청,업무,마비,상태,직원들,임신,여직원,극도,스트레스,호소,여직원,확성기,소리,스피커,음향,진동,태아,음향,지하,출입구,고충,토로,노원구서비스공단,구내,문화,체육,센터,주차장,각종,편의,시설,관리,운영,공기업,노원구,산하,노원구,전국,정규,근로자,60세,정년,보장,무기계약직,전환,3년,직원,무기,계약,일반직,전환,50여,청소,경비,미화,직종,정년,연장,요구,노원구,노조,주장,사람,1270만,사람,원씩,20억,예산,추가,소요,재정자립도,15.8%,자치구,서울,최하위권,무리,재정,여건,요구,정년,연장,구청장,독단,처리,사항,사회,합의,결정,국가,차원,공론화,접근,공감,처우개선,개선,입장,노원구서비스공단,74억,적자,감염증,신종,코로나바이러스,코로나19,여파,시설,5억,적자,노원구,노조,지난달,무기계약직,일반직,전환,50여,고령,친화,직종,종사자,연장,정년,포함,요구사항,가지,노조,요구,사항,차례,단체,교섭,진행,조정,회의,합의,실패","노원구,서울,노원구서비스공단,여직원,노조원,50여,무기계약직,구청장,종사자,근로자",[아시아경제 박종일 기자] 노원구청이 난장판이 됐다... .. .. .. ..공공시설이 무법천지( ) 돼 공권력 회복을 외치는 목소리들이 점차 높아지고 있다... .. .. .. ..노원구(구청장 오승록)는 7월24일 집회 및 시위금지 가처분신청에 이어 7월31일 폭력행위 등 처벌에 관한 법률 위반 혐의를 들어 서울북부지방법원에 접수했다... .. ..,http:www.asiae.co.kr/article/2020080113363153546
http://www.bigkinds.or.kr/news/newsDetailView.do newsId=01100901.20200801135103001,20200801,중앙일보,오원석(oh.wonseok@joongang.co.kr),"한때 5조 벌던 삼성 중국 PC공장, 생산 중단···대규모 감원",경제>반도체,국제>중국,경제>자동차,,,,,미국 중국 후이저우 장쑤성 쑤저우 베트남,정부 중국 홍콩,"5조,PC공장,삼성,중국,PC,공장,생산,중단,대규모,감원,삼성전자,쑤저우,중국,장쑤성,蘇州,노트북,개인,컴퓨터,PC,공장,생산,중단,감원,인력,단행,홍콩,사우스차이나모닝포스트,SCMP,31일,SCMP,삼성전자,시장,경쟁,격화,쑤저우,공장,PC,조립,생산,중단,연구개발,R&D,집중,계획,SCMP,삼성전자,직원들,공지,사실,확인,삼성전자,관계자,쑤저우,정부,확인,부연,삼성전자,조치,작업,세계,생산,기지,효율,증진,일환,감원,직원들,삼성,공장,이직,기회,제공,입장,공장,쑤저우,PC,2002년,설립,2005년,삼성전자,유일,제조공장,해외,컴퓨터,제조,공장,운영,공장,직원,2012년,직원,공장,중국,달러,5조,어치,수출,중국,20위,수출,규모,155위,수출액,달러,1조,2018년,기준,감소,상태,SCMP,삼성전자,중국,공장,마지막,스마트폰,후이저우,惠州,공장,가동,중단,베트남,전환,지역,경제,영향,삼성전자,사업,재편,인건비,증가,감염증,신종,코로나바이러스,코로나19,발발,정체,글로벌,공급망,중국,조립,제조,분야,우위,추가적,징후,SCMP,미국,중국,경제,분리,decoupling,중국,생산,전자제품,수출,시장,축소,위험,부연","중국,삼성전자,쑤저우,scmp,삼성,pc,코로나바이러스,공급망,5조,대규모,스마트폰,장쑤성,직원들,인건비,홍콩,수출액",삼성전자가 중국 장쑤성 쑤저우(蘇州)에 있는 노트북 등 개인용 컴퓨터(PC) 공장의 생산을 중단하고 대규모 인력 감원을 단행할 것이라고 홍콩의 사우스차이나모닝포스트(SCMP)가 31일 전했다... .. .. .. .. SCMP에 따르면 삼성전자는 시장경쟁 격화 등을 이유로 쑤저우 공장의 PC 조립·생산을 중단하고 앞으로 연구개발(R&D)에 집중한다는 계..,https://news.joins.com/article/olink/23433351
http://www.bigkinds.or.kr/news/newsDetailView.do newsId=07101201.20200801092108001,20200801,디지털타임스,김수연,"WHO 사무총장 코로나19, 100년에 한 번 나올 보건 위기",국제>아시아,국제>일본,사회>사회일반,,,,아드하놈 거브러여수스 테워드로스,중국 열도,AFP 통신 긴급위원회 긴급위 세계보건기구 PHEIC WHO,"코로나19,사무총장,100년,보건,위기,세계보건기구,사무총장,감염증,신종,코로나바이러스,코로나19,대유행,100년,보건,위기,평가,테워드로스,아드,거브러여수스,사무총장,거브러여수스,31일,현지시간,소집,코로나19,긴급,위원회,팬데믹,전염병,세계,영향,사람,바이러스,감염,상태,발병,경험,지역,설명,최악,고비,나라,발병,씨름,백신,기록적,속도,진행,바이러스,도구,강조,긴급위,코로나19,발병,상황,재평가,국제보건규정,IHR,전염병,최고,수준,경보,비상사태,국제,공중,보건,비상,사태,PHEIC,선포,6개월,시점,긴급위,코로나19,PHEIC,선포,AFP,통신,중국,코로나19,발병,긴급위,상황,PHEIC,유지,전망,긴급위,권고안,수정,권고","코로나19,발병,긴급위,사무총장,전염병,거브러여수스,대유행,비상사태,코로나바이러스,pheic,국제보건규정,테워드로스,기록적,위원회,팬데믹,afp,아드,6개월,재평가,권고안,감염증,세계보건기구,중국,ihr,바이러스,보건,상황,통신,선포,백신,위기,신종,권고,최악,설명",세계보건기구(WHO) 사무총장은 신종 코로나바이러스 감염증(코로나19)의 대유행이 ..100년에 한 번 나올 보건 위기라고 평가했다. .. .. .. ..테워드로스 아드하놈 거브러여수스 WHO 사무총장은 31일(현지시간) 소집된 코로나19 긴급위원회에서 ..팬데믹(전염병의 세계적 대유행)의 영향이 수십 년 동안 느껴질 것이라며 이같이 말했다. ..,http://www.dt.co.kr/contents.html article_no=2020080102109931102002&ref=jeadan
http://www.bigkinds.or.kr/news/newsDetailView.do newsId=02100801.20200801092043001,20200801,아시아경제,김보경,7월 수출 7.0% 감소…코로나 쇼크 회복중(상보),경제>무역,경제>유통,경제>자동차,,,,,미국 일평 중국,EU 미국 중국 산업부 산업통상자원부 유럽연합(,"수출,7.0%,감소,코로나,쇼크,회복,상보,수출,신종,코로나바이러스,감염증,코로나19,충격,양상,감소율,수출,감소,달만,한자릿수대,기록,수출규모,달러,반등,산업,통상,자원부,동향,수출입,지난달,수출,감소,전년,동월,대비,7.0%,달러,기록,코로나19,여파,4월,수출,감소,한자릿수,4월,25.5%,5월,23.7%,6월,10.9%,수출,자릿수,감소,여파,코로나19,확산,직격탄,수출지표,달만,회복세,수출규모,달러,진입,일평균,수출액,4개월,달러,지난달,달러,기록,중국,미국,유럽연합,EU,성적,수출,시장,개선세,국가,수출,미국,전년,동월,대비,7.7%,코로나19,플러스,전환,중국,증가,연속,6월,9.6%,2.5%,EU,초반,감소율,하락,수입,11.9%,감소,달러,무역수지,달러,흑자,기록,무역수지,흑자,연속,산업,관계자,코로나19,영향,세계,교역,주요국,수출,동반,부진,수출,회복세,연속","코로나19,중국,미국,달만,회복세,감소율,관계자,무역수지,수출규모,4개월,수출액,일평균,개선세,코로나바이러스,eu,직격탄","[아시아경제 김보경 기자] 우리 수출이 신종 코로나바이러스감염증(코로나19) 충격에서 점차 벗어나는 양상을 보이고 있다... 7월 수출 감소율은 넉 달만에 한자릿수대를 기록했고, 수출규모도 400억 달러대로 반등했다... .. .. .. ..1일 산업통상자원부가 발표한 ..'7월 수출입 동향'에 따르면 지난달 수출은 전년 동월 대비 7.0% 감소한 42..",http:www.asiae.co.kr/article/2020080109211627773
http://www.bigkinds.or.kr/news/newsDetailView.do newsId=02100801.20200801093432001,20200801,아시아경제,최신혜,대한민국이 '캠핑 폴딩박스'에 홀렸다…던킨·롯데리아·칠성까지 합류,경제>유통,경제>서비스_쇼핑,경제>자동차,,,,서용구,덴마크 칠성몰 해피앱 칠성 대한민국,칠성몰 할리스커피 던킨 숙명여자대학교 대한민국,"대한민국,캠핑,폴딩,박스,던킨,롯데리아,칠성,합류,캠핑,폴딩,박스,대한민국,신종,코로나바이러스,감염증,코로나19,폭염,장마,홈캠핑,소비자들,소비,재미,추구,MZ세대,1980~2000년대,출생,세대,인기,폴딩,박스,대란,배경,1일,업계,던킨,지난달,매장,고객,이벤트,노르디스크,폴딩,박스,반나절,조기,품절,인기,자랑,매장,오픈,새벽시간,폴딩박스,구매,사람들,매장,대기줄,폴딩박스,동난,매장,소비자들,발걸음,구입,문의,고객,판매,여부,예약,가능,노르디스크,100년,사랑,브랜드,덴마크,아웃도어,소재,활용,텐트,침낭,매트,캠핑용품,제작,판매,디자인,편의성,캠핑족,인기,제품,폴딩박스,아이보리색,우드,느낌,상판,부착,다용,박스,활용,제품,사용,보관,공간,활용,시작,이벤트,매장,커피,도넛,1만,구매,폴딩박스,8900원,구매,형태,던킨,품절,폴딩,박스,조기,예견,해피앱,지난달,던킨,사전예약,시작,폴딩박스,반나절,물량,던킨,이날,지난달,사전예약,노르디스크,폴딩,박스,구입,이벤트,예약,물량,조기,소진,사전예약,종료,해피앱,1만,원짜리,쿠폰,할인,1만,가격,구매,1만,교환권,노르디스크,폴딩,박스,이벤트,사전예약,해피,접속,현상,던킨,관계자,계획,추가,판매,할리스커피,여름,프로모션,상품,멀티,폴딩카트,행사,조기,매진,소셜네트워크서비스,SNS,폴딩카트,허탈,글들,맘카페,사람들,2개,멀티,폴딩카트,할리스,할리스,대란,전문가들,대란,한정판,굿즈,배경,굿즈,소비자들,소장욕,과시욕,발현,서용구,숙명여자대학교,경영학,교수,밀레니얼,세대,미래,현실,불안감,당장,한정판,선호,설명,폴딩박스,인기,롯데리아,휴대,나들이,펩시,피크닉,폴딩,박스,폴딩박스,펩시,피크닉,폴딩,박스,높이,규격,박스,접이식,피크닉,디자인,가능,포인트,스티커,휴대,포장백,제공,폴딩박스,지난달,10시,9500원,세트,구매,1만,단품,구매,판매,롯데칠성음료,폴딩박스,용량,칠성,감성,폴딩,박스,칠성몰,판매,칠성사이다,컬러,디자인,빈티지,타이포,제작,한정판,제품,상판,고무나무,원목,테이블,수납장,의자,용도,활용,가능,전용,쿨러백,별도,구매,장착,방수,쿨링,박스,변신,칠성몰,방문,칠성사,펩시콜라,밀키스,핫식스더킹,파워,330ml,2종,6캔,12캔,폴딩박스,우드상판,3만,구입,유통업,관계자,과거,가격,할인,경품,브랜드,실용적,굿즈,소비자,관심,증가,업계,비용,커머셜,광고,행사,오프라인,효과,비용,대비,굿즈,마케팅,사이,한동안,외식,식음료,업체,활성화,전망","폴딩박스,던킨,1만,굿즈,한정판,노르디스크,칠성,폴딩카트,소비자,관계자,소비자들,할리스,사전예약,330ml,펩시,칠성몰,해피앱,롯데리아,식음료","[아시아경제 최신혜 기자] 캠핑용 폴딩박스가 대한민국을 뜨겁게 달구고 있다... 신종 코로나바이러스감염증(코로나19), 폭염과 장마 등에 홈캠핑을 즐기는 소비자들이 대폭 늘어난 것은 물론, 소비에서 재미를 추구하는 MZ세대(1980~2000년대 출생한 세대)에게 인기를 얻고 있는 것이 폴딩박스 대란의 배경으로 꼽힌다... .. .. .. ..1일 관련 ..",http:www.asiae.co.kr/article/2020073118055525449
http://www.bigkinds.or.kr/news/newsDetailView.do newsId=01100611.20200801093312001,20200801,서울신문,송현서,남편 시신 훼손해 세탁기에…러 여성의 충격적 범행 전말,국제>아시아,국제>유럽_EU,국제>중남미,범죄>범죄일반>살인,범죄>범죄일반>마약,,앤디,우크라이나 카트라이트 러시아,경찰 상트페테르부르크 러시아,"훼손,남편,시신,세탁기,여성,전말,충격,범행,러시아,아파트,남성,시신,발견,아내,남편,약물중독,사망,주장,경찰,사건,현장,단순,약물중독,증거,현지,언론,보도,상트페테르부르크,아파트,발견,시신,주인,현지,유명,래퍼,활동,우크라이나,출신,앤디,카트라이트,확인,경찰,사건,현장,사망,남성,시신,훼손,확인,아내,조사,남편,약물중독,사망,주장,충격적,남편,사망,아내,시신,잔혹,훼손,사실,현지,언론,보도,아내,망치,쇠톱,이용,남편,시신,훼손,세탁기,소금,엽기적,행동,훼손,남편,시신,비닐봉지,4일,냉장고,보관,사람,사이,자녀,아파트,거주,확인,시신,잔혹,훼손,아내,남편,팬들,사망,사실,러시아,경찰,살인,가능성,조사,진행,사망,남성,친구,카트라이트,음주,알코올중독,사실,마약,주장,사건,취재,현지,언론,사망,가수,아내,시신,훼손,아내,어머니,정황,보도,아내,변호인,시신,세탁기,보도,사실,친어머니,연관,사건,혐의,시신,훼손,부인,변호인,의뢰인,남편,시신,마약,투약,사용,주사기,발견,고인,코로나19,팬데믹,시작,마약,중독,주장,여성,구금,경찰,살인,혐의,조사,거짓말,탐지기,계획","변호인,세탁기,카트라이트,러시아,탐지기,약물중독,거짓말,우크라이나,냉장고,코로나19,팬데믹,알코올중독,앤디,가능성,주사기,비닐봉지,친어머니,상트페테르부르크,의뢰인,팬들,잔혹,시신,아내,사망,남편,훼손,보도,사실,중독,주장,현지,아파트,조사","러시아의 한 아파트에서 남성의 시신이 발견됐다... 그의 아내는 남편이 약물중독으로 사망했다고 주장했지만, 경찰은 사건 현장에서 단순한 약물중독 이상의 끔찍한 ..‘증거’를 마주했다. ..현지 언론의 30일 보도에 따르면 상트페테르부르크의 한 아파트에서 발견된 시신의 주인은 현지에서 유명한 래퍼로 활동했던 우크라이나 출신의 앤디 카트라이트(30)로 확인..",http://nownews.seoul.co.kr/news/newsView.php id=20200801601002
http://www.bigkinds.or.kr/news/newsDetailView.do newsId=01100801.20200801061515001,20200801,조선일보,오유신 기자,"대학가 2학기 원격수업 질 높이고, 대면평가 확대",사회>교육_시험,IT_과학>콘텐츠,,,,,,서울,경희대 한양대 이화여대 중앙대 홍익대 연세대 인하대 건국대 서강대 총학생회,"원격수업,대학가,원격,수업,대면,평가,확대,학생,만족,단순,인정,텍스트,자료,사회,거리,지침,방식,수도,부정행위,온라인,시험,부정,행위,공정,훼손,코로나바이러스,감염증,코로나19,사태,장기화,대학가,2학기,원격수업,지속,전망,수업,1학기,진통,내실화,만큼,원격,수업,내실,집중,모습,원격,수업,부정행위,온라인,시험,부정,행위,속출,2학기,중간,기말시험,대면평가,대학,교육,서울,소재,대학,대면수업,원격수업,병행,방식,2학기,운영,예정,연세대,혼합수업,대면,수업,대면,수업,혼합,수업,방식,상황,적용,수강생,50명,초과,100%,원격,수업,진행,혼합수업,3학점,기준,온라인,주당,1시간,대면수업,온라인,2시간,대면수업,방식,연세대,여름,방학,기간,활용,녹화,구축,수업,자동,녹화,서버,증설,확충,원격,수업,인프라,원격수업,녹화,동영,강의,강의,실시간,온라인,허용,원격,수업,내실,조치,서강대,공통필수과목,실험실습과목,전공과목,대면수업,진행,나머지,원격수업,대체,대면수업,수강인원,3배수,크기,강의실,배정,예정,서강대,원격수업,인정강의,기준,마련,ZOOM,활용,수업,실시간,온라인,진행,권장,녹화,영상,활용,35분,질의응답,기준,최소,자체,제작,콘텐츠,활용,토론,보조,방법,시행,규정,외부,콘텐츠,자료,단순,텍스트,인정,이외,건국대,경희대,이화여대,중앙대,한양대,홍익대,대면,원격수업,병행,코로나19,사태,지속,상황,대면수업,대면,수업,강의실,소독,마스크,착용,안전거리,유지,방역,수칙,방침,대학,관계자,정부,거리,단계,사회,지침,상황,원격수업,학생들,만족도,계획,학사,운영,마련,대학들,2학기,대면수업,원격수업,동시,준비,평가,대면,진행,경희대,수강,인원,1학기,원격수업,진행,중간,기말시험,대면평가,공지,코로나19,상황,평가,전환,조건,원격수업,학생,시험,학교,출석,대학가,의대생,인하대,의대,온라인,시험,집단,부정,행위,논란,대학,모바일,메신,오픈,채팅,정답,공유,원격수업,학생들,도덕,해이,지적,연세대,학생,대학본부,중간,기말시험,대면평가,진행,요구,방지,코로나19,확산,철저,방역,대책,마련,상황,학생들,안전,학교,시험,평가,연세대,총학생회,재학,대상,학사,운영,방식,선호도,조사,41%,대면평가,진행,응답,비대면평가,선호,응답자,19.3%,대학,관계자,온라인,시험,부정행위,예방,근본적,대책,시험,공정성,훼손,의견,방역,수칙,준수,대면평가,진행,최선,판단","원격수업,2학기,대면수업,온라인,코로나19,1학기,연세대,대학가,강의실,대면평가,혼합수업,학생들,경희대,서강대,공정성,수강인원,만큼",학생들 만족도 고려...단순 텍스트 자료 인정 안돼 .. ..'사회적 거리두기' 지침 따라 강의 방식 달라질 수도 .. ..온라인 시험 ..'부정행위' 잇따라...공정성 훼손 심각 .. .. .. ..코로나바이러스 감염증(코로나19) 사태가 장기화하면서 대학가에서는 2학기에도 원격수업이 지속될 전망이다... 특히 ..'수업의 질'을 둘러싸고 1학..,https://biz.chosun.com/site/data/html_dir/2020/07/31/2020073103204.html utm_source=bigkinds&utm_medium=original&utm_campaign=biz
http://www.bigkinds.or.kr/news/newsDetailView.do newsId=01100501.20200801064003001,20200801,문화일보,장재선,"국제위러브유, 에콰도르에 보건용 마스크 2만 매 지원",정치>정치일반,,,,,,국가비 장길자,종로구 서울 라오스 강원도 뉴노멀 대구 한국 에콰도르,DGC 국제사회 대사관 위러브 외교부 국제위러브유 UN 보건부 에콰도르 위러브유 피지,"국제위러브유,에콰도르,2만,지원,보건,마스크,진단키트,한국,코로나19,제공,국제,뉴노멀,연대,적극,참여,국제위러브유,글로벌,복지,단체,회장,장길자,에콰도르,보건,마스크,KF94,2만,긴급,지원,신종,코로나,바이러스,코로나,기증,진단,키트,회장,장길자,국제위러브유,대사관,서울,종로구,소재,주한,에콰도르,방문,감염병,사태,국가비상사태,선포,에콰도르,국민,위로,격려,회장,지구촌,나라,가족,기쁨,슬픔,대사대리,조니,레이,노소,바스케즈,에콰도르,대사,대리,마스크,감염,위험,에콰도르,의료진,국민,안전,감사인사,위러브유,에콰도르,대사관,요청,긴급,지원,1,000개,한국,진단키트,지원,약속,위러브유,지원,마스크,진단키트,8월,에콰도르,보건부,외교부,국민,전달,예정,협력단체,UN,DGC,협력,단체,국제위러브유,어머니,사랑,세상,슬로건,지부,개국,복지활동,환자,피지,소아암,이재민,강원도,산불,질병,재난,고통,지원,코로나,예방,특별재난지역,선포,대구,보건,마스크,KF94,2만,기증,라오스,1,248개,한국,진단키트,마스크,지원,위러브유,국제사회,지향,뉴노멀,가치,적극,동참,인류애,연대,실천","에콰도르,진단키트,국제위러브유,위러브유,코로나,2만,248개,000개,조니,뉴노멀,장길자,한국,코로나19,강원도,소아암,서울,바스케즈,키트,대사관",한국산 코로나19 진단키트도 제공 ..…국제 뉴노멀 연대에 적극 참여 .. .. .. .. ..글로벌 복지단체 국제위러브유(회장 장길자)가 에콰도르에 보건용 마스크(KF94) 2만 매를 긴급 지원한다... 지난 5월 신종 코로나 바이러스(코로나 19) 진단 키트 기증에 이은 두 번째다. .. .. .. ..장길자 국제위러브유 회장은 31일 서울 종로구 ..,http://www.munhwa.com/news/view.html no=20200801MW063011397829
